buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
970028,Berserk,"When Killing Intent is defeated, Five Remnants' Attack greatly increases.",1,3600.0,0
970033,Propulsion,,1,-1.0,0
970034,Stack Count,,10,50.0,0
970035,Chaos Defense Break Mark,,1,20.0,0
970036,Mark,,1,1.0,0
970037,Rapidly losing energy over time,"Attacked by the Blood Coffin's Phantom Slash, losing HP over time",10,50.0,0
970038,Slowly losing energy over time,"Attacked by the Blood Coffin's Phantom Slash, losing HP over time",10,50.0,0
970039,Cannot be locked or selected,,1,3600.0,0
970040,99% DMG Reduction,"Wutu's killing intent surges, gaining significant DMG Reduction",1,3600.0,0
970041,Killing Intent Invasion,,1,15.0,0
970042,Receive Imperial Decree,"Kneel to receive the decree, unable to move or cast most skills",1,5.0,0
970043,The imperial decree Is here. How dare you not kneel?,Forced to kneel and receive the imperial decree periodically,1,60.0,0
970044,Increases Max HP,,1,-1.0,0
970045,Effect - Common Death Dissolution,,1,10.0,0
970046,Damage Up,Each stack increases damage by 50%,10,-1.0,0
970047,Countdown,,1,75.0,0
970050,False Qi Lock,,1,20.0,0
970051,HP Recovery,,1,1.0,0
970052,HP Recovery,,1,1.0,0
970053,Note - Brown,,1,-1.0,0
970054,Note - Gold,,1,-1.0,0
970055,Note - Green,,1,-1.0,0
970056,Note - Red,,1,-1.0,0
970057,Note - Blue,,1,-1.0,0
970058,Bleeding Over Time,"Disrupted by musical notes, continuously losing health",3,3.0,0
970059,Countdown,,1,30.0,0
970060,Replace,,1,3600.0,0
970063,HP locked at 1%,,1,-1.0,0
970064,Invincibility,Invincibility,1,5.0,0
970065,Invincibility,Invincibility,1,0.5,0
970066,HP Recovery,,1,1.0,0
970067,Note - Brown,,1,5.0,0
970068,Note - Gold,,1,5.0,0
970069,Note - Green,,1,5.0,0
970070,Note - Red,,1,5.0,0
970071,Note - Blue,,1,5.0,0
970072,Hidden HP Bar + Invincible,,1,-1.0,0
970073,Bell explosion resolution,,6,-1.0,0
970074,Shield,Play the Guqin to dispel shields,1,40.0,0
970075,Countdown,,1,30.0,0
970076,Resolution point increases damage to shields,,1,-1.0,0
970077,Lion's Roar replacement,,1,10.0,0
970078,Lion's Roar replacement,,1,10.0,0
970079,Count,,6,-1.0,0
970080,Effect,,1,-1.0,0
970081,Unable to play the Guqin,,1,-1.0,0
970082,Attack Reduction,Melodic Heartstrike reduces your own attack power,2,30.0,0
970083,99% DMG Reduction,,1,60.0,0
1000002,Bone Fracture,Bone Fracture,1,-1.0,0
1000003,Severe Bone Fracture,Severe Bone Fracture,1,-1.0,0
1000004,Deviation 1,,1,1.0,0
1000005,Deviation 2,,1,1.0,0
1000006,Deviation 3,,1,1.0,0
1000007,Deviation 4,,1,1.0,0
1000008,Disorder - Tier 2,"You suffer from inner energy backlash, disrupted meridians, and physical transformation. In this state, dealing damage has a low chance to hurt yourself!",1,-1.0,0
1000009,Disorder - Tier 3,"You suffer from inner energy backlash, disrupted meridians, and physical transformation. In this state, dealing damage has a high chance to hurt yourself!",1,-1.0,0
1000010,Disorder - Tier 4,"You suffer from inner energy backlash, disrupted meridians, and physical transformation. In this state, dealing damage is guaranteed to hurt yourself!",1,-1.0,0
1000011,Inner Peace,Chance to resist Deviation Disorder.,1,-1.0,0
1000012,Disorder - Tier 1,"You suffer from inner energy backlash, disrupted meridians.",1,-1.0,0
1000013,Bewilderment - Tier 1,"Enter Bewilderment state temporarily, losing control of the body.",1,15.0,0
1000014,Bewilderment - Tier 2,"Enter Bewilderment state temporarily, losing control of the body.",1,20.0,0
1000015,Bewilderment - Tier 3,"Enter Bewilderment state temporarily, losing control of the body.",1,25.0,0
1000016,Bewilderment - Tier 4,"Enter Bewilderment state temporarily, losing control of the body.",1,30.0,0
1000017,Blushing,Prolonged exposure to high altitudes causes red patches to appear on the face.,1,-1.0,0
1001000,,Reduces HP by 5%,1,1.11,0
1001001,Wallstride,,1,10.0,0
1001002,Disguise,,1,-1.0,0
1001003,Disguise,,1,-1.0,0
1001004,Improved Air Flow,Increases Movement Speed by 30%,1,4.0,2
1001005,Truce,,1,-1.0,0
1002000,Unyielding,,1,-1.0,0
1002001,Super Armor,,1,2.0,0
1002002,Recovery,,1,3.5,0
1002003,Immobilized,Immobilized; return to normal after taking damage,1,80.0,0
1002004,DMG Reduction,,1,-1.0,0
1002005,Cannot be Selected,,1,1.5,0
1002006,Invisibility,,1,-1.0,0
1002007,Enchantment,,1,-1.0,0
1002008,Enchantment,,1,-1.0,0
1002009,Enchantment,,1,-1.0,0
1002010,Enchantment,,1,-1.0,0
1002011,Enchantment,,1,-1.0,0
1002012,Immobilized,Immobilized; return to normal after taking damage,1,20.0,0
1002013,Slow,"You are slowed: Movement Speed reduced by 70%, Endurance drained and Endurance Recovery reduced. You will recover after a short duration.",1,8.0,0
1002014,No Qi Loss,,1,4.5,0
1002015,Unable to Attack,,1,-1.0,0
1002016,Unyielding Demonstration,,1,-1.0,0
1002017,One Shot Kill,,1,-1.0,0
1002018,Poisoned,Take HP damage over time,1,6.0,0
1002019,No Qi Loss,,1,-1.0,0
1002020,Enchantment,,1,-1.0,0
1002021,Alert,,1,-1.0,0
1002022,HP Lock,,1,-1.0,0
1002023,Invincibility,,1,-1.0,0
1002024,Super Armor,,1,-1.0,0
1002025,Lock,,1,-1.0,0
1002026,Shield,,1,20.0,0
1002027,Damage Over Time,,1,-1.0,0
1002028,Enchantment,,1,-1.0,0
1002029,Lock,,1,10.0,0
1002030,Explosion,,1,2.0,0
1002031,Lock,,1,10.0,0
1002032,No Qi Loss,,1,-1.0,0
1002033,Cannot be Selected,,1,-1.0,0
1002034,Lock,,1,10.0,0
1002035,Cancel Magnetic Field,,1,-1.0,0
1002036,Immobilized,Immobilized; return to normal after taking damage,1,-1.0,0
1002037,Burning,"Lit on fire, losing HP continuously",1,8.0,0
1002038,Vulnerable,"Damaged by the suicide wooden eagle, taking increased damage from Explosive Barrels and Wooden Eagles",1,30.0,0
1002039,Enchantment,,1,-1.0,0
1002040,Shield,,1,20.0,0
1002041,Lock,,1,8.0,0
1002042,Enchantment,,1,-1.0,0
1002043,Lock,,1,-1.0,0
1002044,Miss,"Drunk Martial Artist misses and breaks the wine jar, taking increased damage",1,20.0,0
1002045,Immune,,1,-1.0,0
1002046,Invincibility,,1,15.0,0
1002047,Intoxicated,"Becomes drunk, reducing Precision by 50%",1,15.0,0
1002048,Cannot be Selected,,1,-1.0,0
1002049,Collision,,1,3600.0,0
1002050,Alcohol Ban,,1,10.0,0
1002051,Vulnerable,"Breaks a wine jar and enrages Drunk Martial Artist, increasing damage taken from the next Rage Strike",1,600.0,0
1002052,Drunkenness,,1,10.0,0
1002053,Vulnerable,,1,-1.0,0
1002054,Summon,,1,-1.0,0
1002055,Summon,,1,-1.0,0
1002056,Summon,,1,-1.0,0
1002057,DMG Reduction,,1,-1.0,0
1002058,Immobilized,Immobilized; return to normal after taking damage,1,10.0,0
1002059,Drunkenness,,1,-1.0,0
1002060,Snake Venom Burn,"Burned by Snake Venom, losing HP over time",5,4.0,0
1002061,Shrink,,1,-1.0,0
1002062,Venom Burst,,1,4.0,0
1002063,Lock,,1,60.0,0
1002064,Call Out,,1,5.0,0
1002065,Fire,,1,-1.0,0
1002066,Ice,,1,-1.0,0
1002067,Slow Down,"Attacked by Frost Serpent, slowed by 20% and reducing Endurance recovery",1,8.0,0
1002068,Lock,,1,30.0,0
1002069,Ice Blast,,1,120.0,0
1002070,Mark,,1,-1.0,0
1002071,Splash,,1,-1.0,0
1002072,Mark,,1,-1.0,0
1002073,Lock,,1,4.0,0
1002074,Mark,,1,-1.0,0
1002075,Formation Suppression,"Suppressed by Xuanyuan Cult's formation, losing HP over time",1,5.0,0
1002076,Lock,,1,-1.0,0
1002077,Venom Burst,,1,4.0,0
1002078,Venom Burst,,1,4.0,0
1002079,Damage Down,"Attacked by empowered bandit archer, damage dealt reduced by 50%",1,10.0,0
1002080,Trigger Super Armor,,1,-1.0,0
1002081,Super Armor,,1,-1.0,0
1002082,Endurance drained,,1,8.0,0
1002083,Shield,,1,3600.0,0
1002084,Vulnerable,"Injured by an explosive barrel, increasing damage taken by 30%",1,20.0,0
1002085,HP depleted,,1,8.0,0
1002086,DMG Reduction,,1,-1.0,0
1002087,Lose HP,,1,-1.0,0
1002088,Loses 2% HP,,5,0.2,0
1002089,Lock,,1,10.0,0
1002090,Mourning Staff Energy,,1,3600.0,0
1002091,Mourning Staff Energy,,1,3600.0,0
1002092,Tank,,1,-1.0,0
1002093,Blood Sacrifice,"Afflicted by Blood Sacrifice. The curse can be removed through healing. Upon receiving enough healing to meet the requirement, the remaining duration of Blood Sacrifice will grant a 25% damage increase.",1,18.0,0
1002094,Healing Shield,,1,3600.0,0
1002095,Healing Shield,,1,3600.0,0
1002097,Blood Pact,"Afflicted by Blood Pact. Healing can dispel the curse. Once healed sufficiently, the remaining duration grants a 33% damage boost.",1,18.0,0
1002098,Heal Shield,,1,3600.0,0
1002099,Heal Shield,,1,3600.0,0
1002100,Tank,,1,-1.0,0
1002101,Multiplayer Centipede Weapon Tracking Marker,,1,3600.0,0
1002102,Weapon Holder,Holding the Centipede Weapon allows interrupting Ironheart Centipede's skills or pinning its severed limbs.,1,3600.0,0
1002103,Weapon Holder,Holding the Centipede Weapon allows interrupting Ironheart Centipede's skills or pinning its severed limbs.,1,3600.0,0
1002104,Weapon Holder,Holding the Centipede Weapon allows interrupting Ironheart Centipede's skills or pinning its severed limbs.,1,3600.0,0
1002105,Mark,,1,-1.0,0
1002106,Mark,,1,-1.0,0
1002107,Poison Stack Lv. 1,"Ironheart Centipede with Tier 1 Poison Enhancement: Attack power increased, preys on 1 Player",1,-1.0,0
1002108,Tier 2 Poison Enhancement,"Ironheart Centipede with Tier 2 Poison Enhancement: Attack power greatly increased, preys on 2 Players",2,-1.0,0
1002109,Tier 3 Poison Enhancement,"Ironheart Centipede with Tier 3 Poison Enhancement: Attack power massively increased, preys on 3 Players",3,-1.0,0
1002110,Mark,,1,-1.0,0
1002111,Mark,,1,-1.0,0
1002112,Mark,,1,-1.0,0
1002113,Mark,,1,-1.0,0
1002114,Prey Lock,Locked by Ironheart Centipede's Prey: Skills disabled,1,10.0,0
1002115,Toxic Leak,Toxic Leak Concentration: Higher concentration deals more damage,1,-1.0,0
1002116,Toxic Leak at 50% Concentration,Toxic Leak at 30% Concentration: Loses 8% HP per second,1,-1.0,0
1002117,Toxic Leak at 99% Concentration,Toxic Leak at 60% Concentration: Loses 20% HP per second,1,-1.0,0
1002118,Toxic Leak at 100% Concentration,Toxic Leak at 100% Concentration: Loses 50% HP per second,1,-1.0,0
1002119,Vulnerable,Ironheart Centipede Paralyzed: Takes 10% more damage,1,11.0,0
1002120,Health Regeneration,,1,3.0,0
1002121,Health Regeneration,,1,3.0,0
1002122,Mark,,1,5.0,0
1002123,Lose HP,,1,3.0,0
1002124,DMG Reduction,"Damage taken reduced by 90%, can be dispelled with Centipede weapons",1,-1.0,0
1002125,Drop,,1,-1.0,0
1002126,Drop,,1,-1.0,0
1002127,Drop,,1,-1.0,0
1002128,Effect,,1,-1.0,0
1002129,Effect,,1,-1.0,0
1002131,Slow Down,,1,8.0,0
1002132,No Qi Loss,,1,-1.0,0
1002133,Clear resources,,1,5.0,0
1002134,Shield,,1,99.0,0
1002135,Deduct 50% shield,,1,3.0,0
1002136,Restore energy,,1,99.0,0
1002137,Deduct 100% shield,,1,3.0,0
1002138,Effect,,1,-1.0,0
1002139,Casting skill,,1,3.0,0
1003000,Sore Face,"Affected by Morphing Powder, your face feels unusually sore and swollen",1,600.0,0
1003001,Wasted,"Affected by Tipsy Powder, you feel intoxicated",1,30.0,0
1003002,Awaken,,1,2.0,0
1003003,Unbound & Carefree,"All worries are forgotten. The world spins rapidly as if you are floating among clouds, tumbling in rain.",1,8.0,0
1003004,Death Immunity,,1,-1.0,0
1003005,Change Outfit,Revelry Hall's Wulin Journal - Appearance change disabled,1,60.0,0
1003006,Disguise as Jiang Yi,You have disguised as the music master Jiang Yi in an attempt to infiltrate the Revelry Hall. Progress further in the Shadows in Bloom quest to remove this effect.,1,-1.0,0
1003007,Disguise as Jiang Yi,You have disguised as the music master Jiang Yi in an attempt to infiltrate the Revelry Hall. Progress further in the Shadows in Bloom quest to remove this effect.,1,-1.0,0
1003008,Veil of Stillness,Hide yourself away to make it more difficult for certain enemies to detect you.,1,600.0,0
1003009,A Spark of Spring,"This is the most popular way to set off fireworks. Wear it, and you'll be the coolest one around! Get your whole gang to wear it and become the flashiest crew in town!",1,30.0,0
1003010,A Spark of Spring,The color of this sparkler looks weird...,1,30.0,0
1003011,Lantern of Underworld,Standing near a green lantern temporarily negates the effects of the poisonous mist.,10,-1.0,0
1003012,Nether Mist,Seek out an upright green lantern immediately when you encounter the poisonous mist.,1,-1.0,0
1003013,Conceal the Scent of Living,Wear the Ghost Armor to conceal the scent of living on you.,1,900.0,0
1003014,Tainted Back,"The pressure on the back darkens the skin, causing a nosebleed.",1,600.0,0
1003015,Winter Snow,Those who bathe in #YWinter Snow#E will have their skin tone changed accordingly.,5,60.0,0
1003016,Willow Bark,Those who bathe in #YWillow Bark#E will have their skin tone changed accordingly.,5,60.0,0
1003017,Bellflower Seed,Those who bathe in #YBellflower Seed#E will have their skin tone changed accordingly.,5,60.0,0
1003018,A Spark of Spring,,1,1.0,0
1003019,DMG Reduction,,1,-1.0,0
1003020,Winter Snow,,1,3.0,0
1003021,House Servitor,"It was all a grand, fleeting dream.",1,-1.0,0
1003022,Assassin,"It was all a grand, fleeting dream.",1,-1.0,0
1003023,Tang Envoy,"It was all a grand, fleeting dream.",1,-1.0,0
1003024,Murderous Intent,An inexplicable killing intent seems to be locked onto you. Watch out for sudden attacks.,1,-1.0,0
1003025,Extreme Slowdown During Season Transition,,1,10.0,0
1004000,Exploration Warmth Recovery,The food has increased your Cold Resistance and Cold Endurance Recovery.,1,15.0,0
1004001,Exploration Warmth Recovery,The food has increased your Cold Resistance and Cold Endurance Recovery.,1,15.0,0
1004002,Exploration Warmth Recovery,The food has increased your Cold Resistance and Cold Endurance Recovery.,1,15.0,0
1004003,Exploration Warmth Recovery,The food has increased your Cold Resistance and Cold Endurance Recovery.,1,15.0,0
1004004,Exploration Heater,The campfire has increased your Cold Resistance and Cold Endurance Recovery.,1,-1.0,0
1004005,Exploration Heater,The campfire has increased your Cold Resistance and Cold Endurance Recovery.,1,-1.0,0
1004011,Resource Cost,Reduces the Wood and Ore cost of Spike Fence by 1,1,-1.0,0
1004012,Building HP,Increase Fence HP by 30%,1,-1.0,0
1004013,Precision,Bow Drawing Speed +20%,1,-1.0,0
1004014,Resource Cost,Reduces the Wood and Ore cost of Explosive Barrel by 1,1,-1.0,0
1004015,Resource Cost,Reduces the Wood and Ore cost of Fire Arrow by 1,1,-1.0,0
1004016,Rapidfire,Increases shooting damage by 30% when hitting weakness,1,-1.0,0
1005000,Restore Endurance,,1,1.0,0
1005001,Restore Endurance,,1,1.0,0
1005002,The Music of Laiyi - Part Five,Monsters in Qinghe have a chance to drop two pieces of gear,1,-1.0,2
1005003,Music of Kindness II,Monsters in Qinghe drop more Coins,1,-1.0,2
1005004,Music of Great Martial III,Gain more Coins from Campaign - Challenge in Qinghe,1,-1.0,2
1005005,Music of Great Martial IV,Chance to gain an extra piece of gear from Campaign - Challenge in Qinghe,1,-1.0,2
1005006,Music of the Lineage II,Gain more Coins from Outpost - Challenge in Qinghe,1,-1.0,2
1005007,Music of the Lineage III,Chance to gain an extra piece of gear from Outpost - Challenge in Qinghe,1,-1.0,2
1005008,Music of Benevolence II,Gain more Coins from Lv.15-30 Hero's Realm and Sword Trial (Clear Together not included),1,-1.0,2
1005009,Music of Benevolence III,More than one piece of gear may drop at Lv.15-30 Hero's Realm and Sword Trial (Clear Together not included),1,-1.0,2
1005010,Disguise,,1,-1.0,0
1005011,Body of Iron,Be immune to falling damage (excluding serious injury). Can only be triggered once every 10 minutes,1,9.0,0
1005012,Restore Endurance,,1,1.0,0
1005017,,Hexi monsters have a chance to drop double gear,1,-1.0,2
1005018,,Increases coins dropped by Hexi monsters,1,-1.0,2
1005019,,Increases coins obtained from Hexi Campaign - Challenge,1,-1.0,2
1005020,,Hexi Campaign - Challenge has a chance to drop one extra piece of gear,1,-1.0,2
1005021,,Increases coins obtained from Hexi Outpost - Challenge,1,-1.0,2
1005022,,Hexi Outpost - Challenge has a chance to drop one extra piece of gear,1,-1.0,2
1005023,,Increases coins obtained from Lv. 81 Hero's Realm and Sword Trial (excluding Joint Battle),1,-1.0,2
1005024,,Lv. 81 Hero's Realm and Sword Trial (excluding Joint Battle) have a chance to drop bonus pieces of gear,1,-1.0,2
1006000,Immobilize,Become Immobilized and lose all senses. Taking damage removes this effect.,1,-1.0,0
1006001,Weakened,,1,-1.0,0
1006002,Bleeding,The attacks have caused bleeding. Lose HP gradually over 5 seconds.,1,1.0,0
1006003,HP Recovery,,1,0.4,0
1006004,Enchantment,,1,-1.0,0
1006005,Cannot be Selected,,1,6.0,0
1006006,Damage Boost,,1,15.0,0
1006007,Cannot be Selected,,1,-1.0,0
1006008,Mark,,1,-1.0,0
1006009,HP Recovery,,1,0.4,0
1006010,Qi Regeneration,,1,0.4,0
1006011,Frozen,Frozen. Taking damage removes this effect.,1,6.0,0
1006012,Bird,,1,-1.0,0
1006013,HP Recovery,,1,0.4,0
1006014,HP Recovery,,1,0.4,0
1006015,Jiang Wulang HP Recovery,,1,0.4,0
1006016,Jiang Wulang Endurance,,1,-1.0,0
1006017,Knock away the enemy,,1,-1.0,0
1006018,Mighty Serpent,,1,-1.0,0
1006019,Gravity,,1,2.0,0
1006020,Valor,Generate a shield that absorbs HP damage and restores Qi.,1,8.0,0
1006021,Invincibility,,1,-1.0,0
1006022,Jiang Wulang Focus,,1,-1.0,0
1006023,Enhance,,1,-1.0,0
1006024,Execute Damage Reduced,,1,-1.0,0
1006025,Venom,"At max Poison stacks, take HP damage and bonus Qi damage continuously for a short time.",1,6.0,0
1006026,Stagger Specialization,,1,-1.0,0
1006027,Venom,"At max Poison stacks, take HP damage and bonus Qi damage continuously for a short time.",1,6.0,0
1006028,Mobile Client Unit,,1,-1.0,0
1006029,Turnaround Interruption Resistance Up,,1,2.0,0
1006030,Celestial Turks Warrior's Fury,,1,-1.0,0
1006031,Super Armor,,1,-1.0,0
1006032,Withering,"When Withering reaches full stacks, you become unable to fight. Use medicine to quickly remove this debuff.",1,60.0,0
1006033,Enhance,Drought Demon is temporarily empowered; its attacks become more dangerous and apply Withering with each hit.,1,30.0,0
1006034,Frenzied,"The secret pill of Unbound Cavern has controlled Faceless, turning her frenzied. Her attacks cause Bleeding, and her Qi gradually recovers if she remains undamaged for a period of time.",1,-1.0,0
1006035,Use Small Flower to ambush,,1,-1.0,0
1006036,Mighty Serpent,,1,-1.0,0
1006037,Cannot be locked,,1,-1.0,0
1006038,Super Armor + Qi Protection,,1,-1.0,0
1006039,Medium Drought Demon Unit,,1,-1.0,0
1006040,Ye Wanshan Phase Change HP Lock,,1,-1.0,0
1006041,Drought Demon is hiding underground,,1,0.1,0
1006042,Snake Summoned,,1,-1.0,0
1006043,White Deer Longevity,"Tian Lu reveals the power of longevity, gaining increased Max HP; its Qi becomes protected and is harder to deplete.",1,-1.0,0
1006044,Tian Lu HP Lock,,1,-1.0,0
1006045,HP Recovery,,1,0.4,0
1006046,Tian Lu Vulnerable,,1,-1.0,0
1006047,Cancel Magnetic Field,,1,7.5,0
1006048,Attacks apply Poison,,1,-1.0,0
1006049,Tian Lu Max HP Increase,,1,-1.0,0
1006050,Phase Transition Protection,,1,3.0,0
1006051,Tian Lu Weakness Extended,,1,1.0,0
1006052,Propulsion,,1,18.5,0
1006053,Female Dancer Normal Phase,,1,-1.0,0
1006054,Tian Lu restores Qi,,1,-1.0,0
1006055,Tian Lu losing HP,,1,1.5,0
1006056,Tian Lu losing Qi,,1,1.5,0
1006057,Stunned,,1,1.5,0
1006058,Disable Player Health Skills,,1,-1.0,0
1006059,Qiongqi Master - Heavy Hammer - Overload,,1,-1.0,0
1006060,Toy Ox,,1,-1.0,0
1006061,Delayed Qi Drain,,1,1.5,0
1006062,This unit is Meng Jichuan,,1,-1.0,0
1006063,Shield,"Generates a shield that absorbs HP damage and restores some Qi. While the shield remains unbroken, all Qi damage taken is halved, and the character gains Tenacity and immunity to crowd control.",1,20.0,0
